kodeEmiten,NamaEmiten,field,year,contextRef,id,name,NamaPemilik,AlamatPemilik
NFCX,PT NFC INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank5CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00051_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"JALAN IR. H. JUANDA NOMOR 17-19, RT 008, RW 002, KELURAHAN/DESA KEBON KELAPA, KECAMATAN GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
NIKL,PELAT TIMAH NUSANTARA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00053_00_0001,PT COMETA CAN,PT FUSENINDO,"JL. TELESONIC UJUNG KM 8 NO.5, KOTA TANGERANG, PROVINSI BANTEN"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00053_00_0001,PT TRANS BUMI SERBARAJA,SHANTOU MARIA INVESTMENT CO LTD,"AXA TOWER - KUNINGAN CIY LT 07 SUITE 05 JALAN PROF DR SATRIO KAV 18, KELURAHAN/DESA KARET KUNINGAN, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; DESA SAWOTRATAP GEDANGAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; GEDUNG GRAHA IRAMA LT 15 JL. HR. RASUNA SAID BLOK X-1 KAVLING 1-2 KUNINGAN TIMUR SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG MIDPLAZA 2 LANTAI 3, JALAN JENDRAL SUDIRMAN KAVLING 10-11, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GEDUNG PANORAMA LT.6 JL. TOMANG RAYA NO. 63 GROGOL PETAMBURAN, JAKARTA BARAT, PROVINSI DKI JAKARTA; GEDUNG PRUDENTIAL TOWER LANTAI 15, JALAN JEND. SUDIRMAN KAV. 79, KELURAHAN/DESA SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GRAHA ELNUSA, JL. TB SIMATUPANG KAV.1B, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GREEN OFFICE PARK 9 3RD FLOOR, WING A , ZONE 5C , JALAN GRAND BOULEVARD, BSD GREEN OFFICE PARK, BSD CITY, DESA SAMPORA, KECAMATAN CISAUK, KABUPATEN TANGERANG – BANTEN, TANGERANG 15345 – INDONESIA, KELURAHAN/DESA SAMPORA, KABUPATEN TANGERANG, PROVINSI BANTEN; JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN METRO DUTA KAVELING UE, KELURAHAN/DESA PONDOK PINANG, KECAMATAN KEBAYORAN LAMA, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN RADEN SALEH NOMOR 53, RT 001, RW 004, KELURAHAN/DESA CIKINI, KECAMATAN MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JALAN RAYA BEKASI KM. 22,, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL PULO LENTUT NO. 10 KWS INDUSTRI PULO GADUNG , KELURAHAN/DESA RAWATERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. HAYAM WURUK NOMOR 8 LT. 14, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. JOHAR NO.10 KEBON SIRIH, MENTENG, KELURAHAN/DESA MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. LETJEN SOEPRAPTO KAV. 4 NO 1, KELURAHAN/DESA CEMPAKA PUTIH TIMUR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. MAMPANG RAYA NO. 60, TEGAL PARANG,, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JL. PULO KAMBING RAYA KAVELING II E NO. 08 KIP, KELURAHAN/DESA RAWA TERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAWA GIRANG NO. 2 PULO GADUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM. 23,1 CAKUNG BARAT, CAKUNG, KELURAHAN/DESA CAKUNG BARAT, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM.22, CAKUNG BARAT, KEC. CAKUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. REMPOA RAYA NO. 11 RT 001 RW 010, REMPOA, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, PROVINSI BANTEN; JL. YOS SUDARSO, SUNTER I, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.DANAU UWIS RT 28, KEL LOA IPUH, KABUPATEN KUTAI KARTANEGARA, PROVINSI KALIMANTAN TIMUR; JL.KH.AGUS SALIM NO.4, KELURAHAN/DESA PORIS PLAWAD, KECAMATAN CIPONDOH, KOTA TANGERANG, PROVINSI BANTEN; JL.PARADISE RAYA I NO.1, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.PULAU SOLOR KIM II, SAENTIS,, KABUPATEN DELI SERDANG, PROVINSI SUMATERA UTARA; JL.RAYA DARMO 23-25, KOTA SURABAYA, PROVINSI JAWA TIMUR; JL.RAYA PELABUHAN KABIL.KAV.NO.1, NONGSA - KABIL, KOTA BATAM, PROVINSI KEPULAUAN RIAU; KANTOR A.18 MGK KEMAYORAN, JL.ANGKASA KAV.B-6, KOTA BARU BANDAR KEMAYORAN, KELURAHAN/DESA GUNUNG SAHARI SELATAN, JAKARTA PUSAT, PROVINSI DKI JAKARTA; KOMPLEKS MASPION UNIT 1, JL. SAWOTRATAP - SIDOARJO., KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; KOMPLEKS PT PUPUK KALIMANTAN TIMUR, BONTANG SELATAN, KOTA BONTANG, PROVINSI KALIMANTAN TIMUR; METROPOLITAN TOWER LT.9, JL. RADEN AJENG KARTINI KAV. 14, KELURAHAN/DESA CILANDAK, KECAMATAN TAHI BONAR SIMATUPANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; PONDOK INDAH OFFICE TOWER 3 LT. 3 JL. SULTAN ISKANDAR MUDA KAV V-TA PONDOK PINANG, KEBAYORAN LAMA, KELURAHAN/DESA PONDOK PINANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA 77 LT. 8, JL. LETJEND S. PARMAN KAV. 77, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA GAWI, LANTAI 4, TAMAN PERKANTORAN KUNINGAN, JALAN SETIABUDI SELATAN KAVELING 16-17, RT 010, RW 007, KELURAHAN/DESA KARET, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA INDOVISION LT.10, GREEN GARDEN BLOK.Z.3, JL. PANJANG, KEL. KEDOYA UTARA, JAKARTA BARAT, PROVINSI DKI JAKARTA"
NRCA,PT NUSA RAYA CIPTA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank1CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00043_00_0001,PT ADHIMIX RMC INDONESIA,PT ADHIMIX PRECAST INDONESIA,"L`AVENUE OFFICE BUILDING LANTAI 25, JALAN RAYA PASAR MINGGU KAVLING 16 JAKARTA SELATAN, RT 007, RW 009, KELURAHAN/DESA PANCORAN, KECAMATAN PANCORAN, JAKARTA SELATAN, PROVINSI DKI JAKARTA; L`AVENUE OFFICE BUILDING LANTAI 25, JALAN RAYA PASAR MINGGU KAVLING 16 KOTA ADMINISTRASI JAKARTA SELATAN, RT 007, RW 009, KELURAHAN/DESA PANCORAN, KECAMATAN PANCORAN, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
OILS,PT INDO OIL PERKASA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty6Member,IXF1616000E02_1378_00028_00_0001,PT SARI MAS PERMAI,PT AGRI MULTI MAS SENTOSA,"JL.WARU GUNUNG 23, KARANGPILANG-SURABAYA, KOTA SURABAYA, PROVINSI JAWA TIMUR"
OILS,PT INDO OIL PERKASA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty4Member,IXF1616000E02_1378_00026_00_0001,PT SILK CHAINS INDONESIA,SILK CHAINS SINGAPORE PTE LTD,"JALAN RAYA PERNING KM 39, RT 007, RW 002, KELURAHAN/DESA PERNING, KECAMATAN JETIS, KABUPATEN MOJOKERTO, PROVINSI JAWA TIMUR"
OKAS,ANCORA INDONESIA RESOURCES TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT CLARIANT KUJANG CATALYSTS,CLARIANT CATALYSTS JAPAN KK,"JL. JEND. A. YANI NO. 39 KAWASAN INDUSTRI, DESA DAWUAN TENGAH, KEC. CIKAMPEK, KABUPATEN KARAWANG, PROVINSI JAWA BARAT"
OKAS,ANCORA INDONESIA RESOURCES TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty9Member,IXF1616000E02_1378_00031_00_0001,PT HASNUR RIUNG SINERGI,SHANTOU MARIA INVESTMENT CO LTD,"AXA TOWER - KUNINGAN CIY LT 07 SUITE 05 JALAN PROF DR SATRIO KAV 18, KELURAHAN/DESA KARET KUNINGAN, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; DESA SAWOTRATAP GEDANGAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; GEDUNG GRAHA IRAMA LT 15 JL. HR. RASUNA SAID BLOK X-1 KAVLING 1-2 KUNINGAN TIMUR SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG MIDPLAZA 2 LANTAI 3, JALAN JENDRAL SUDIRMAN KAVLING 10-11, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GEDUNG PANORAMA LT.6 JL. TOMANG RAYA NO. 63 GROGOL PETAMBURAN, JAKARTA BARAT, PROVINSI DKI JAKARTA; GEDUNG PRUDENTIAL TOWER LANTAI 15, JALAN JEND. SUDIRMAN KAV. 79, KELURAHAN/DESA SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GRAHA ELNUSA, JL. TB SIMATUPANG KAV.1B, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GREEN OFFICE PARK 9 3RD FLOOR, WING A , ZONE 5C , JALAN GRAND BOULEVARD, BSD GREEN OFFICE PARK, BSD CITY, DESA SAMPORA, KECAMATAN CISAUK, KABUPATEN TANGERANG – BANTEN, TANGERANG 15345 – INDONESIA, KELURAHAN/DESA SAMPORA, KABUPATEN TANGERANG, PROVINSI BANTEN; JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN METRO DUTA KAVELING UE, KELURAHAN/DESA PONDOK PINANG, KECAMATAN KEBAYORAN LAMA, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN RADEN SALEH NOMOR 53, RT 001, RW 004, KELURAHAN/DESA CIKINI, KECAMATAN MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JALAN RAYA BEKASI KM. 22,, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL PULO LENTUT NO. 10 KWS INDUSTRI PULO GADUNG , KELURAHAN/DESA RAWATERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. HAYAM WURUK NOMOR 8 LT. 14, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. JOHAR NO.10 KEBON SIRIH, MENTENG, KELURAHAN/DESA MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. LETJEN SOEPRAPTO KAV. 4 NO 1, KELURAHAN/DESA CEMPAKA PUTIH TIMUR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. MAMPANG RAYA NO. 60, TEGAL PARANG,, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JL. PULO KAMBING RAYA KAVELING II E NO. 08 KIP, KELURAHAN/DESA RAWA TERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAWA GIRANG NO. 2 PULO GADUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM. 23,1 CAKUNG BARAT, CAKUNG, KELURAHAN/DESA CAKUNG BARAT, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM.22, CAKUNG BARAT, KEC. CAKUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. REMPOA RAYA NO. 11 RT 001 RW 010, REMPOA, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, PROVINSI BANTEN; JL. YOS SUDARSO, SUNTER I, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.DANAU UWIS RT 28, KEL LOA IPUH, KABUPATEN KUTAI KARTANEGARA, PROVINSI KALIMANTAN TIMUR; JL.KH.AGUS SALIM NO.4, KELURAHAN/DESA PORIS PLAWAD, KECAMATAN CIPONDOH, KOTA TANGERANG, PROVINSI BANTEN; JL.PARADISE RAYA I NO.1, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.PULAU SOLOR KIM II, SAENTIS,, KABUPATEN DELI SERDANG, PROVINSI SUMATERA UTARA; JL.RAYA DARMO 23-25, KOTA SURABAYA, PROVINSI JAWA TIMUR; JL.RAYA PELABUHAN KABIL.KAV.NO.1, NONGSA - KABIL, KOTA BATAM, PROVINSI KEPULAUAN RIAU; KANTOR A.18 MGK KEMAYORAN, JL.ANGKASA KAV.B-6, KOTA BARU BANDAR KEMAYORAN, KELURAHAN/DESA GUNUNG SAHARI SELATAN, JAKARTA PUSAT, PROVINSI DKI JAKARTA; KOMPLEKS MASPION UNIT 1, JL. SAWOTRATAP - SIDOARJO., KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; KOMPLEKS PT PUPUK KALIMANTAN TIMUR, BONTANG SELATAN, KOTA BONTANG, PROVINSI KALIMANTAN TIMUR; METROPOLITAN TOWER LT.9, JL. RADEN AJENG KARTINI KAV. 14, KELURAHAN/DESA CILANDAK, KECAMATAN TAHI BONAR SIMATUPANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; PONDOK INDAH OFFICE TOWER 3 LT. 3 JL. SULTAN ISKANDAR MUDA KAV V-TA PONDOK PINANG, KEBAYORAN LAMA, KELURAHAN/DESA PONDOK PINANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA 77 LT. 8, JL. LETJEND S. PARMAN KAV. 77, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA GAWI, LANTAI 4, TAMAN PERKANTORAN KUNINGAN, JALAN SETIABUDI SELATAN KAVELING 16-17, RT 010, RW 007, KELURAHAN/DESA KARET, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA INDOVISION LT.10, GREEN GARDEN BLOK.Z.3, JL. PANJANG, KEL. KEDOYA UTARA, JAKARTA BARAT, PROVINSI DKI JAKARTA"
PBSA,PT PARAMITA BANGUN SARANA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_3640300_Rank2CounterpartyMember_ThirdPartyMember,IXF3640300E02_1451_00045_00_0001,PT ARTHA SUKSES LANCAR,PT PARAMITA ADHI PERKASA,"JL.IKAN LAYUR BLOK B NO.4, RT 007, KELURAHAN/DESA TELUK BETUNG, KOTA BANDAR LAMPUNG, PROVINSI LAMPUNG"
PBSA,PT PARAMITA BANGUN SARANA TBK,idx-cor:PartyName,2023,CurrentYearDuration_3619000_Party2Member,IXF3619000E02_1378_00011_00_0001,PT UNILEVER OLEOCHEMICAL INDONESIA,MAVIBEL MAATSCHAPPIJ VOOR INTERNATIONALE BELEGGINGEN BV,"KAWASAN EKONOMI KHUSUS SEI MANGKEI, KABUPATEN SIMALUNGUN, PROVINSI SUMATERA UTARA"
PDES,DESTINASI TIRTA NUSANTARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_RelatedParty6Member,IXF1616000E02_1378_00041_00_0001,PT PANORAMA HOSPITALITY MANAGEMENT,SHANTOU MARIA INVESTMENT CO LTD,"AXA TOWER - KUNINGAN CIY LT 07 SUITE 05 JALAN PROF DR SATRIO KAV 18, KELURAHAN/DESA KARET KUNINGAN, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; DESA SAWOTRATAP GEDANGAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; GEDUNG GRAHA IRAMA LT 15 JL. HR. RASUNA SAID BLOK X-1 KAVLING 1-2 KUNINGAN TIMUR SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG MIDPLAZA 2 LANTAI 3, JALAN JENDRAL SUDIRMAN KAVLING 10-11, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GEDUNG PANORAMA LT.6 JL. TOMANG RAYA NO. 63 GROGOL PETAMBURAN, JAKARTA BARAT, PROVINSI DKI JAKARTA; GEDUNG PRUDENTIAL TOWER LANTAI 15, JALAN JEND. SUDIRMAN KAV. 79, KELURAHAN/DESA SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GRAHA ELNUSA, JL. TB SIMATUPANG KAV.1B, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GREEN OFFICE PARK 9 3RD FLOOR, WING A , ZONE 5C , JALAN GRAND BOULEVARD, BSD GREEN OFFICE PARK, BSD CITY, DESA SAMPORA, KECAMATAN CISAUK, KABUPATEN TANGERANG – BANTEN, TANGERANG 15345 – INDONESIA, KELURAHAN/DESA SAMPORA, KABUPATEN TANGERANG, PROVINSI BANTEN; JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN METRO DUTA KAVELING UE, KELURAHAN/DESA PONDOK PINANG, KECAMATAN KEBAYORAN LAMA, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN RADEN SALEH NOMOR 53, RT 001, RW 004, KELURAHAN/DESA CIKINI, KECAMATAN MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JALAN RAYA BEKASI KM. 22,, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL PULO LENTUT NO. 10 KWS INDUSTRI PULO GADUNG , KELURAHAN/DESA RAWATERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. HAYAM WURUK NOMOR 8 LT. 14, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. JOHAR NO.10 KEBON SIRIH, MENTENG, KELURAHAN/DESA MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. LETJEN SOEPRAPTO KAV. 4 NO 1, KELURAHAN/DESA CEMPAKA PUTIH TIMUR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. MAMPANG RAYA NO. 60, TEGAL PARANG,, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JL. PULO KAMBING RAYA KAVELING II E NO. 08 KIP, KELURAHAN/DESA RAWA TERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAWA GIRANG NO. 2 PULO GADUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM. 23,1 CAKUNG BARAT, CAKUNG, KELURAHAN/DESA CAKUNG BARAT, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM.22, CAKUNG BARAT, KEC. CAKUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. REMPOA RAYA NO. 11 RT 001 RW 010, REMPOA, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, PROVINSI BANTEN; JL. YOS SUDARSO, SUNTER I, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.DANAU UWIS RT 28, KEL LOA IPUH, KABUPATEN KUTAI KARTANEGARA, PROVINSI KALIMANTAN TIMUR; JL.KH.AGUS SALIM NO.4, KELURAHAN/DESA PORIS PLAWAD, KECAMATAN CIPONDOH, KOTA TANGERANG, PROVINSI BANTEN; JL.PARADISE RAYA I NO.1, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.PULAU SOLOR KIM II, SAENTIS,, KABUPATEN DELI SERDANG, PROVINSI SUMATERA UTARA; JL.RAYA DARMO 23-25, KOTA SURABAYA, PROVINSI JAWA TIMUR; JL.RAYA PELABUHAN KABIL.KAV.NO.1, NONGSA - KABIL, KOTA BATAM, PROVINSI KEPULAUAN RIAU; KANTOR A.18 MGK KEMAYORAN, JL.ANGKASA KAV.B-6, KOTA BARU BANDAR KEMAYORAN, KELURAHAN/DESA GUNUNG SAHARI SELATAN, JAKARTA PUSAT, PROVINSI DKI JAKARTA; KOMPLEKS MASPION UNIT 1, JL. SAWOTRATAP - SIDOARJO., KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; KOMPLEKS PT PUPUK KALIMANTAN TIMUR, BONTANG SELATAN, KOTA BONTANG, PROVINSI KALIMANTAN TIMUR; METROPOLITAN TOWER LT.9, JL. RADEN AJENG KARTINI KAV. 14, KELURAHAN/DESA CILANDAK, KECAMATAN TAHI BONAR SIMATUPANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; PONDOK INDAH OFFICE TOWER 3 LT. 3 JL. SULTAN ISKANDAR MUDA KAV V-TA PONDOK PINANG, KEBAYORAN LAMA, KELURAHAN/DESA PONDOK PINANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA 77 LT. 8, JL. LETJEND S. PARMAN KAV. 77, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA GAWI, LANTAI 4, TAMAN PERKANTORAN KUNINGAN, JALAN SETIABUDI SELATAN KAVELING 16-17, RT 010, RW 007, KELURAHAN/DESA KARET, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA INDOVISION LT.10, GREEN GARDEN BLOK.Z.3, JL. PANJANG, KEL. KEDOYA UTARA, JAKARTA BARAT, PROVINSI DKI JAKARTA"
PDES,DESTINASI TIRTA NUSANTARA TBK,idx-cor:PartyName,2022,PriorYearDuration_1616000_RelatedParty6Member,IXF1616000E02_1378_00041_00_0001,PT PANORAMA HOSPITALITY MANAGEMENT,BAOTOU TUOLITUO TECHNOLOGY CO LTD,"GEDUNG PANORAMA LT.6 JL. TOMANG RAYA NO. 63 GROGOL PETAMBURAN, JAKARTA BARAT, PROVINSI DKI JAKARTA"
PGAS,PT PERUSAHAAN GAS NEGARA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_3640300_Rank1CounterpartyMember_RelatedPartyMember,IXF3640300E02_1451_00042_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU ZHONGBIN HETAI IMPORT AND EXPORT TRADE,"GD. TMT 1,LT. 3, JL.CILANDAK KKO NO.1, CILANDAK TIMUR,PASAR MINGGU, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
PGAS,PT PERUSAHAAN GAS NEGARA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_3640300_Rank1CounterpartyMember_RelatedPartyMember,IXF3640300E02_1451_00042_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU ZHONGFU ELECTRONIC TECHNOLOGY CO LTD,"GD. EQUITY LT.17 UNIT F SCBD LOT.9, JL. JEND. SUDIRMAN KAV.52-53, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GD. TMT 1,LT. 3, JL.CILANDAK KKO NO.1, CILANDAK TIMUR,PASAR MINGGU, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
